hauljoin,species_code,year,stratum,survey,lat_mid,long_mid,numcpue
-19796,21720,2019,70,143,63.00614,-168.21037,1670.1676410685427
-19796,21740,2019,70,143,63.00614,-168.21037,3128.9216566853715
-19777,21720,2019,71,143,63.699605,-171.03479,128.50920074473652
-19777,21740,2019,71,143,63.699605,-171.03479,0
-19762,21720,2019,70,143,62.340385,-166.73713,0
-19762,21740,2019,70,143,62.340385,-166.73713,26686.389560805113
-19731,21720,2019,71,143,65.01249,-169.11489,686.2811646515788
-19731,21740,2019,71,143,65.01249,-169.11489,44400.311713064264
-19507,21720,2019,71,143,64.657275,-166.81831,219.37233188401345
-19507,21740,2019,71,143,64.657275,-166.81831,560.6181814813677
-19492,21720,2019,81,143,62.321995,-171.706535,304.15728477227645
-19492,21740,2019,81,143,62.321995,-171.706535,7799.4618023748035
-17449,21720,2017,71,143,64.65558,-166.807915,267.3071881509139
-17449,21740,2017,71,143,64.65558,-166.807915,1447.9139358174502
-20628,21720,2021,71,143,63.98062,-169.77538,1128.2021750070157
-20628,21740,2021,71,143,63.98062,-169.77538,318.83974511067834
-20613,21720,2021,70,143,63.20071,-171.16688,183.436803155113
-20613,21740,2021,70,143,63.20071,-171.16688,1284.057622085791
-20599,21720,2021,81,143,62.00663,-172.403475,112.20444787407729
-20599,21740,2021,81,143,62.00663,-172.403475,317.91260230988564
-20577,21720,2021,81,143,61.359355,-172.91428,4451.093176561592
-20577,21740,2021,81,143,61.359355,-172.91428,6001.027407685719
-19838,21720,2019,70,143,60.99725,-168.714285,851.7031507906361
-19838,21740,2019,70,143,60.99725,-168.714285,64540.17209324597
-19823,21720,2019,70,143,61.992035,-169.559745,2698.56990740833
-19823,21740,2019,70,143,61.992035,-169.559745,22522.679611831063
-19809,21720,2019,70,143,62.675665,-171.096775,713.0711414089913
-19809,21740,2019,70,143,62.675665,-171.096775,18560.82235726345
-19795,21720,2019,71,143,63.341185,-168.2779,4416.587693872426
-19795,21740,2019,71,143,63.341185,-168.2779,7245.646170592552
-19776,21720,2019,71,143,63.341035,-167.513515,542.0326161157757
-19776,21740,2019,71,143,63.341035,-167.513515,59855.88746535637
-19745,21720,2019,71,143,63.665155,-163.80997,0
-19745,21740,2019,71,143,63.665155,-163.80997,0
-19730,21720,2019,71,143,65.01169,-169.902515,564.4195896132256
-19730,21740,2019,71,143,65.01169,-169.902515,6660.151157436062
-19506,21720,2019,71,143,64.338985,-166.83319,231.9309443240027
-19506,21740,2019,71,143,64.338985,-166.83319,1090.0754383228127
-19491,21720,2019,70,143,61.985235,-171.655805,1794.7624903169924
-19491,21740,2019,70,143,61.985235,-171.655805,9016.042157239479
-20643,21720,2021,71,143,63.68902,-168.26882,158.67246455852163
-20643,21740,2021,71,143,63.68902,-168.26882,1065.372262035788
-20627,21720,2021,71,143,63.68538,-169.66229,218.10774086183093
-20627,21740,2021,71,143,63.68538,-169.66229,290.8103211491079
-20612,21720,2021,70,143,63.003185,-171.11632,794.9219477495533
-20612,21740,2021,70,143,63.003185,-171.11632,3588.5047926979832
-20598,21720,2021,81,143,61.997375,-173.11302,1556.555156651711
-20598,21740,2021,81,143,61.997375,-173.11302,977.8359317427415
-20576,21720,2021,81,143,61.67323,-173.07778,5117.779008517097
-20576,21740,2021,81,143,61.67323,-173.07778,5062.150975815824
-19837,21720,2019,70,143,60.998555,-168.035835,0
-19837,21740,2019,70,143,60.998555,-168.035835,36802.902824427896
-19822,21720,2019,70,143,61.99635,-170.24224,1653.8720579842454
-19822,21740,2019,70,143,61.99635,-170.24224,50337.08032890511
-19808,21720,2019,70,143,62.949575,-170.494965,1535.7607804500014
-19808,21740,2019,70,143,62.949575,-170.494965,69061.98094239007
-19794,21720,2019,71,143,63.67149,-168.26885,247.03804472352058
-19794,21740,2019,71,143,63.67149,-168.26885,2326.2749211464857
-19761,21720,2019,70,143,62.661525,-166.746715,22.002312531056265
-19761,21740,2019,70,143,62.661525,-166.746715,4664.490256583928
-19744,21720,2019,71,143,63.66912,-163.04993,0
-19744,21740,2019,71,143,63.66912,-163.04993,0
-19583,21720,2019,71,143,65.223965,-168.904435,866.0589338670181
-19583,21740,2019,71,143,65.223965,-168.904435,23985.02102959492
-19505,21720,2019,71,143,64.332775,-166.045795,0
-19505,21740,2019,71,143,64.332775,-166.045795,64.62838784701944
-19490,21720,2019,81,143,62.00941,-172.371035,933.9241699618624
-19490,21740,2019,81,143,62.00941,-172.371035,15290.293387282585
-17448,21720,2017,71,143,64.246525,-163.118495,0
-17448,21740,2017,71,143,64.246525,-163.118495,23.84242181020822
-20642,21720,2021,71,143,64.0101,-168.3144,281.05993322015985
-20642,21740,2021,71,143,64.0101,-168.3144,1171.0830550839994
-20626,21720,2021,71,143,63.68096,-168.963455,453.4262131588368
-20626,21740,2021,71,143,63.68096,-168.963455,2017.7466485568236
-20611,21720,2021,70,143,62.64141,-170.958235,445.27526872585105
-20611,21740,2021,70,143,62.64141,-170.958235,1246.770752432383
-20597,21720,2021,70,143,62.67179,-171.8136,330.80345874864327
-20597,21740,2021,70,143,62.67179,-171.8136,1609.910165910064
-19851,21720,2019,81,143,63.336915,-173.406035,360.018274527615
-19851,21740,2019,81,143,63.336915,-173.406035,26061.32287274902
-19836,21720,2019,70,143,61.000675,-167.36652,0
-19836,21740,2019,70,143,61.000675,-167.36652,26476.445977487063
-19821,21720,2019,70,143,62.32753,-170.281995,1820.285892719815
-19821,21740,2019,70,143,62.32753,-170.281995,4308.777999222853
-19807,21720,2019,70,143,63.00214,-171.13227,637.8825700714003
-19807,21740,2019,70,143,63.00214,-171.13227,29831.64152700582
-19775,21720,2019,70,143,62.998815,-167.488725,202.81267376398353
-19775,21740,2019,70,143,62.998815,-167.488725,3650.6281277517032
-19759,21720,2019,70,143,63.00628,-166.75543,433.0274700775739
-19759,21740,2019,70,143,63.00628,-166.75543,6677.739406985745
-19742,21720,2019,71,143,64.01046,-168.277315,47.69967142081342
-19742,21740,2019,71,143,64.01046,-168.277315,1335.5907997827758
-19582,21720,2019,71,143,65.335015,-168.387785,1342.1260927464136
-19582,21740,2019,71,143,65.335015,-168.387785,3652.343137637781
-17447,21720,2017,71,143,64.331405,-162.26691,0
-17447,21740,2017,71,143,64.331405,-162.26691,0
-20641,21720,2021,71,143,63.99764,-169.0628,663.4072241213687
-20641,21740,2021,71,143,63.99764,-169.0628,270.2770172346317
-20625,21720,2021,70,143,62.99652,-168.200905,1810.3877758950764
-20625,21740,2021,70,143,62.99652,-168.200905,1031.2335432313726
-20610,21720,2021,70,143,62.33985,-170.989715,401.15216249764825
-20610,21740,2021,70,143,62.33985,-170.989715,1092.025331243598
-20596,21720,2021,81,143,62.667145,-172.44106,1277.4800270402875
-20596,21740,2021,81,143,62.667145,-172.44106,2510.909018665393
-23078,21720,2023,70,143,62.868295,-168.83146,409.99377128351694
-23078,21740,2023,70,143,62.868295,-168.83146,4031.6054176212497
-23063,21720,2023,71,143,64.66966,-167.623415,365.6461855399902
-23063,21740,2023,71,143,64.66966,-167.623415,36028.3374818737
-23048,21720,2023,71,143,64.335485,-170.5984,27.142925116496755
-23048,21740,2023,71,143,64.335485,-170.5984,1655.718432106302
-23033,21720,2023,71,143,64.311145,-169.095205,67.35719920143998
-23033,21740,2023,71,143,64.311145,-169.095205,538.8575936115199
-22999,21720,2023,71,143,63.672145,-164.562725,0
-22999,21740,2023,71,143,63.672145,-164.562725,22.574593568146128
-22026,21720,2022,70,143,60.665715,-167.344555,22.443524853432
-22026,21740,2022,70,143,60.665715,-167.344555,291.765823094616
-23120,21720,2023,70,143,60.67053,-168.69543,1057.867466132373
-23120,21740,2023,70,143,60.67053,-168.69543,5030.267747119244
-23106,21720,2023,70,143,62.000045,-170.261115,283.4336168708759
-23106,21740,2023,70,143,62.000045,-170.261115,4447.727526281436
-23092,21720,2023,70,143,62.331235,-166.720475,0
-23092,21740,2023,70,143,62.331235,-166.720475,576.4777478628529
-23077,21720,2023,70,143,63.010525,-168.216655,2241.6213198682344
-23077,21740,2023,70,143,63.010525,-168.216655,1441.0422770581506
-23062,21720,2023,71,143,64.665385,-168.339855,99.57810747425309
-23062,21740,2023,71,143,64.665385,-168.339855,2439.6636331192008
-23047,21720,2023,71,143,64.33681,-169.844335,0
-23047,21740,2023,71,143,64.33681,-169.844335,0
-22024,21720,2022,70,143,60.66605,-168.67883,1505.051880296046
-22024,21740,2022,70,143,60.66605,-168.67883,4260.454553453423
-23119,21720,2023,70,143,60.66684,-167.998665,142.93001382868303
-23119,21740,2023,70,143,60.66684,-167.998665,449.20861489014663
-23105,21720,2023,70,143,62.33869,-170.315925,425.1089129034859
-23105,21740,2023,70,143,62.33869,-170.315925,5576.428681028079
-23091,21720,2023,70,143,62.33305,-167.450805,171.44005791245155
-23091,21740,2023,70,143,62.33305,-167.450805,12129.384097305949
-23076,21720,2023,70,143,62.33088,-168.159735,1313.1782287335682
-23076,21740,2023,70,143,62.33088,-168.159735,21277.938757106633
-23061,21720,2023,71,143,63.339575,-167.51748,344.13809959095056
-23061,21740,2023,71,143,63.339575,-167.51748,871.8165189637415
-23046,21720,2023,71,143,64.65517,-169.907815,40.84443416980012
-23046,21740,2023,71,143,64.65517,-169.907815,2675.3104381219077
-23032,21720,2023,71,143,64.0034,-169.05327,44.118419131158326
-23032,21740,2023,71,143,64.0034,-169.05327,308.82893391810825
-22998,21720,2023,71,143,63.665185,-163.794375,0
-22998,21740,2023,71,143,63.665185,-163.794375,351.7497439261864
-22023,21720,2022,70,143,60.670395,-170.060395,1606.0425745826096
-22023,21740,2022,70,143,60.670395,-170.060395,12277.772839901265
-23118,21720,2023,70,143,60.672065,-167.33131,23.832718151296053
-23118,21740,2023,70,143,60.672065,-167.33131,95.33087260518421
-23104,21720,2023,70,143,62.331915,-171.05822,194.82954849875716
-23104,21740,2023,70,143,62.331915,-171.05822,2879.1477722594113
-23089,21720,2023,81,143,62.64986,-173.9089,0
-23089,21740,2023,81,143,62.64986,-173.9089,1691.9164306077707
-23075,21720,2023,70,143,62.663675,-168.17895,0
-23075,21740,2023,70,143,62.663675,-168.17895,702.7979148902558
-23060,21720,2023,71,143,63.332325,-166.76024,101.50843565552829
-23060,21740,2023,71,143,63.332325,-166.76024,-1
-23031,21720,2023,71,143,63.667625,-169.03946,86.80431226462468
-23031,21740,2023,71,143,63.667625,-169.03946,1475.6733084986197
-22994,21720,2023,71,143,63.678085,-163.078815,0
-22994,21740,2023,71,143,63.678085,-163.078815,71.67068181753027
-22022,21720,2022,70,143,60.66884,-169.38777,78.44648964902491
-22022,21740,2022,70,143,60.66884,-169.38777,39.223244824512456
-23117,21720,2023,70,143,61.000775,-167.33965,69.92661434912773
-23117,21740,2023,70,143,61.000775,-167.33965,6829.499334764809
-23103,21720,2023,81,143,62.33095,-171.745325,255.71459350166916
-23103,21740,2023,81,143,62.33095,-171.745325,2138.703872923051
-23088,21720,2023,81,143,62.9977,-174.01748,0
-23088,21740,2023,81,143,62.9977,-174.01748,4557.463746085049
-23074,21720,2023,70,143,62.668125,-168.89322,587.1135067012196
-23074,21740,2023,70,143,62.668125,-168.89322,821.9589093817075
-23045,21720,2023,71,143,64.667855,-169.14426,0
-23045,21740,2023,71,143,64.667855,-169.14426,1737.3816757282202
-23030,21720,2023,71,143,63.66424,-169.76115,266.44982979517937
-23030,21740,2023,71,143,63.66424,-169.76115,488.4913546244955
-22993,21720,2023,71,143,64.002385,-163.849765,0
-22993,21740,2023,71,143,64.002385,-163.849765,22.937795817283757
-22025,21720,2022,70,143,60.670495,-168.0241,45.040325955037325
-22025,21740,2022,70,143,60.670495,-168.0241,7454.173945558677
-23116,21720,2023,70,143,61.33718,-167.37634,164.61369868167944
-23116,21740,2023,70,143,61.33718,-167.37634,13757.001961254638
-23102,21720,2023,81,143,62.332475,-172.420025,91.38669438973427
-23102,21740,2023,81,143,62.332475,-172.420025,6168.601871307063
-23087,21720,2023,81,143,63.339365,-173.382295,0
-23087,21740,2023,81,143,63.339365,-173.382295,2093.4465403713157
-23072,21720,2023,71,143,63.685195,-168.2721,144.46299349280892
-23072,21740,2023,71,143,63.685195,-168.2721,2311.4078958849427
-23059,21720,2023,71,143,63.66499,-166.779695,777.7061712021626
-23059,21740,2023,71,143,63.66499,-166.779695,10693.459854029736
-23044,21720,2023,71,143,63.66915,-167.52462,325.55585406523096
-23044,21740,2023,71,143,63.66915,-167.52462,5659.663309134015
-23029,21720,2023,71,143,63.989585,-169.78633,0
-23029,21740,2023,71,143,63.989585,-169.78633,0
-22992,21720,2023,71,143,64.000955,-163.070585,0
-22992,21740,2023,71,143,64.000955,-163.070585,0
-23115,21720,2023,81,143,61.667885,-170.89998,376.13868242071175
-23115,21740,2023,81,143,61.667885,-170.89998,5863.338284793447
-23101,21720,2023,70,143,61.33398,-168.04926,623.265749619233
-23101,21740,2023,70,143,61.33398,-168.04926,365.3626808112745
-23086,21720,2023,81,143,63.325215,-172.58325,20.974155121705156
-23086,21740,2023,81,143,63.325215,-172.58325,1048.7077560852579
-23058,21720,2023,71,143,64.998255,-168.35851,150.69699404921252
-23058,21740,2023,71,143,64.998255,-168.35851,2368.0956207733393
-23043,21720,2023,71,143,63.99407,-167.541905,91.10813734150828
-23043,21740,2023,71,143,63.99407,-167.541905,182.21627468301656
-23028,21720,2023,71,143,63.99256,-170.542745,42.86988133616846
-23028,21740,2023,71,143,63.99256,-170.542745,64.3048220042527
-22991,21720,2023,71,143,63.99862,-162.273305,0
-22991,21740,2023,71,143,63.99862,-162.273305,0
-23100,21720,2023,70,143,61.33499,-168.77836,366.1820613267069
-23100,21740,2023,70,143,61.33499,-168.77836,19.27274006982668
-23071,21720,2023,71,143,64.012625,-168.303565,47.74470486157115
-23071,21740,2023,71,143,64.012625,-168.303565,310.3405816002125
-23057,21720,2023,71,143,65.00305,-167.634765,75.35841214399807
-23057,21740,2023,71,143,65.00305,-167.634765,1356.4514185919652
-23042,21720,2023,71,143,64.001535,-166.81582,63.38206442229087
-23042,21740,2023,71,143,64.001535,-166.81582,2662.046705736216
-23027,21720,2023,71,143,63.69833,-171.06283,25.141309874815132
-23027,21740,2023,71,143,63.69833,-171.06283,0
-22981,21720,2023,71,143,63.991735,-161.545545,0
-22981,21740,2023,71,143,63.991735,-161.545545,0
-23114,21720,2023,81,143,61.653885,-171.581645,196.87741913128758
-23114,21740,2023,81,143,61.653885,-171.581645,6387.578487370663
-23085,21720,2023,70,143,62.98291,-171.796425,229.0228784694676
-23085,21740,2023,70,143,62.98291,-171.796425,5767.212485094775
-23070,21720,2023,71,143,64.326695,-168.33837,25.436605340537387
-23070,21740,2023,71,143,64.326695,-168.33837,1017.4642136214954
-23056,21720,2023,71,143,65.309555,-167.671965,49.06058786358802
-23056,21740,2023,71,143,65.309555,-167.671965,5470.255546790064
-23041,21720,2023,71,143,64.332785,-166.0594,114.7040287358368
-23041,21740,2023,71,143,64.332785,-166.0594,4312.871480467464
-23026,21720,2023,71,143,63.999665,-171.338195,0
-23026,21740,2023,71,143,63.999665,-171.338195,346.0147907943826
-23113,21720,2023,81,143,61.333615,-171.527505,342.208781877256
-23113,21740,2023,81,143,61.333615,-171.527505,8384.115155992771
-23099,21720,2023,70,143,61.66776,-168.80278,908.9133758808669
-23099,21740,2023,70,143,61.66776,-168.80278,3895.3430394894294
-23084,21720,2023,70,143,62.99212,-171.129155,283.04671043657453
-23084,21740,2023,70,143,62.99212,-171.129155,10037.271808558527
-23069,21720,2023,71,143,64.343155,-167.564375,265.25330062519
-23069,21740,2023,71,143,64.343155,-167.564375,3737.6601451731312
-23055,21720,2023,71,143,65.334355,-168.380475,528.1881014698947
-23055,21740,2023,71,143,65.334355,-168.380475,1446.7761040262333
-23040,21720,2023,71,143,64.00675,-166.03931,301.5535814350347
-23040,21740,2023,71,143,64.00675,-166.03931,3719.160837698761
-22980,21720,2023,71,143,64.29604,-161.571605,0
-22980,21740,2023,71,143,64.29604,-161.571605,0
-23126,21720,2023,70,143,60.67695,-169.368495,1480.7921227433817
-23126,21740,2023,70,143,60.67695,-169.368495,10191.334021233863
-23112,21720,2023,81,143,61.333845,-172.26464000000001,58.414485982509454
-23112,21740,2023,81,143,61.333845,-172.26464000000001,1401.947663580227
-23098,21720,2023,81,143,62.66519,-172.5057,19.936115912724627
-23098,21740,2023,81,143,62.66519,-172.5057,5621.984687388345
-23083,21720,2023,70,143,61.99084,-168.8428,1370.0775072418382
-23083,21740,2023,70,143,61.99084,-168.8428,3196.8475168976224
-23068,21720,2023,71,143,63.34754,-168.26787,164.2308879823344
-23068,21740,2023,71,143,63.34754,-168.26787,1055.7699941721496
-23053,21720,2023,71,143,65.22058,-168.89404,88.69764887368177
-23053,21740,2023,71,143,65.22058,-168.89404,4213.138321499884
-23025,21720,2023,71,143,64.01139,-172.00107,0
-23025,21740,2023,71,143,64.01139,-172.00107,3988.225894839322
-22979,21720,2023,71,143,64.3324,-162.254515,0
-22979,21740,2023,71,143,64.3324,-162.254515,0
-23125,21720,2023,70,143,60.6709,-170.053705,1170.1243842220429
-23125,21740,2023,70,143,60.6709,-170.053705,20024.58144319609
-23111,21720,2023,81,143,61.33713,-172.93205,0
-23111,21740,2023,81,143,61.33713,-172.93205,3068.0747168870575
-23097,21720,2023,81,143,62.66809,-173.266645,0
-23097,21740,2023,81,143,62.66809,-173.266645,7420.809362941185
-23082,21720,2023,70,143,61.99784,-169.5559,-1
-23082,21740,2023,70,143,61.99784,-169.5559,7067.046620521328
-23067,21720,2023,70,143,62.994445,-167.448095,257.7311118371969
-23067,21740,2023,70,143,62.994445,-167.448095,708.7605575522915
-23039,21720,2023,71,143,63.669355,-166.046845,545.6174608761726
-23039,21740,2023,71,143,63.669355,-166.046845,29288.745299832946
-23024,21720,2023,70,143,63.54793,-172.005705,246.50347703238586
-23024,21740,2023,70,143,63.54793,-172.005705,3025.269945397463
-22978,21720,2023,71,143,64.249565,-163.129415,0
-22978,21740,2023,71,143,64.249565,-163.129415,0
-23124,21720,2023,70,143,61.02178,-168.73981,791.6249433755335
-23124,21740,2023,70,143,61.02178,-168.73981,1443.551367331855
-23110,21720,2023,81,143,62.006165,-173.052805,61.419119464793795
-23110,21740,2023,81,143,62.006165,-173.052805,2313.453499840566
-23096,21720,2023,70,143,61.664965,-167.418785,20.003691481225946
-23096,21740,2023,70,143,61.664965,-167.418785,6961.284635466629
-23081,21720,2023,70,143,62.329815,-169.596365,960.1050471803969
-23081,21740,2023,70,143,62.329815,-169.596365,1273.1827799566133
-23066,21720,2023,70,143,62.999425,-166.769245,428.95753324710427
-23066,21740,2023,70,143,62.999425,-166.769245,45104.884620933015
-23052,21720,2023,71,143,65.00504,-169.124595,43.559133134918575
-23052,21740,2023,71,143,65.00504,-169.124595,8145.557896229774
-23038,21720,2023,70,143,63.00634,-166.02392,0
-23038,21740,2023,70,143,63.00634,-166.02392,1223.2458098509894
-23021,21720,2023,81,143,62.32472,-174.577415,0
-23021,21740,2023,81,143,62.32472,-174.577415,335.6423851217786
